Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779881274,50,,Aggregated,36.300000,0.000000,14,17,23,26,47,93,240,360,810,810,810,524,0,14,29.86070882055361,6.500624993350357,807.3678750079125,40.267175572519086
1779881275,50,,Aggregated,38.800000,0.000000,13,17,22,25,45,89,200,360,810,810,810,559,0,13,28.786551814058992,6.500624993350357,807.3678750079125,40.38461538461539
1779881276,50,,Aggregated,39.200000,0.000000,13,16,20,24,43,83,200,360,810,810,810,598,0,13,27.621498541675983,6.322582979919389,807.3678750079125,40.39464882943144
1779881277,50,,Aggregated,39.600000,0.000000,13,16,20,24,43,81,180,350,810,810,810,640,0,13,26.743131838975387,6.322582979919389,807.3678750079125,40.896875
1779881278,50,,Aggregated,40.200000,0.000000,13,16,19,23,39,75,180,350,810,810,810,680,0,13,25.960107782199938,6.322582979919389,807.3678750079125,40.81029411764706
1779881279,50,,Aggregated,39.400000,0.000000,13,16,19,22,36,75,160,290,810,810,810,716,0,13,25.27604981126555,6.322582979919389,807.3678750079125,40.65502793296089
1779881280,50,,Aggregated,40.300000,0.000000,13,16,19,22,36,64,160,290,810,810,810,758,0,13,24.896885878341962,6.322582979919389,807.3678750079125,40.49868073878628
1779881281,50,,Aggregated,39.400000,0.000000,13,16,20,23,38,67,150,250,810,810,810,801,0,13,25.022449535413642,6.322582979919389,807.3678750079125,40.17478152309613
1779881282,50,,Aggregated,40.100000,0.000000,13,16,20,23,37,64,150,250,810,810,810,839,0,13,24.623643166666707,6.322582979919389,807.3678750079125,40.1823599523242
1779881283,50,,Aggregated,40.300000,0.000000,13,16,19,22,36,59,150,250,810,810,810,887,0,13,23.92430405860626,6.322582979919389,807.3678750079125,40.24464487034949
1779881284,50,,Aggregated,40.100000,0.000000,13,16,18,22,35,57,140,250,810,810,810,926,0,13,23.426511560412845,6.322582979919389,807.3678750079125,40.423326133909285
1779881285,50,,Aggregated,40.100000,0.000000,12,16,18,21,34,55,120,250,810,810,810,962,0,12,23.07900675660069,6.322582979919389,807.3678750079125,40.54781704781705
1779881286,50,,Aggregated,40.300000,0.000000,12,16,18,21,34,54,120,240,650,810,810,1006,0,12,22.613398643790525,6.322582979919389,807.3678750079125,40.4493041749503
1779881287,50,,Aggregated,40.800000,0.000000,12,15,18,20,32,52,120,240,650,810,810,1041,0,12,22.242262966162144,6.322582979919389,807.3678750079125,40.54274735830932
1779881288,50,,Aggregated,40.400000,0.000000,12,15,18,20,32,51,120,240,650,810,810,1080,0,12,21.87319590434695,5.347457976313308,807.3678750079125,40.49814814814815
1779881289,50,,Aggregated,39.900000,0.000000,12,15,17,20,32,51,120,200,650,810,810,1117,0,12,21.586008947804334,5.347457976313308,807.3678750079125,40.4189794091316
1779881290,50,,Aggregated,40.100000,0.000000,12,15,18,20,32,51,120,200,650,810,810,1157,0,12,21.608084339436985,5.347457976313308,807.3678750079125,40.25064822817632
1779881291,50,,Aggregated,40.600000,0.000000,12,16,18,22,40,100,270,400,650,810,810,1192,0,12,28.66077901243315,5.347457976313308,807.3678750079125,40.33473154362416
1779881292,50,,Aggregated,40.200000,0.000000,13,16,20,24,51,140,290,390,650,810,810,1231,0,13,32.07062997625536,5.347457976313308,807.3678750079125,40.26320064987815
1779881293,50,,Aggregated,38.800000,0.000000,13,16,20,25,59,140,290,390,650,810,810,1267,0,13,32.70133997853672,5.347457976313308,807.3678750079125,40.2620363062352
1779881294,50,,Aggregated,38.900000,0.000000,13,16,20,25,54,140,270,370,650,810,810,1306,0,13,32.17885713387141,5.347457976313308,807.3678750079125,40.33384379785605
1779881295,50,,Aggregated,38.200000,0.000000,13,17,21,26,54,140,270,370,650,810,810,1348,0,13,32.051573970925254,5.347457976313308,807.3678750079125,40.31973293768546
1779881296,50,,Aggregated,38.300000,0.000000,13,17,23,28,71,160,270,370,650,810,810,1385,0,13,34.21219973118861,5.347457976313308,807.3678750079125,40.26642599277978
1779881297,50,,Aggregated,37.900000,0.000000,13,17,22,28,71,150,270,370,650,810,810,1420,0,13,33.89314026176244,5.347457976313308,807.3678750079125,40.42183098591549
1779881298,50,,Aggregated,38.200000,0.000000,13,17,22,27,63,150,270,370,650,810,810,1462,0,13,33.26401981160748,5.347457976313308,807.3678750079125,40.31190150478796
1779881299,50,,Aggregated,38.400000,0.000000,13,17,22,27,62,150,270,370,650,810,810,1500,0,13,32.74622792034643,5.347457976313308,807.3678750079125,40.425333333333334
1779881300,50,,Aggregated,37.800000,0.000000,13,17,22,27,61,140,270,360,650,810,810,1531,0,13,32.54283010212696,5.347457976313308,807.3678750079125,40.38928804702809
1779881301,50,,Aggregated,38.000000,0.000000,13,17,23,29,90,190,370,460,660,810,810,1572,0,13,39.762808926512086,5.347457976313308,807.3678750079125,40.36068702290076
1779881302,50,,Aggregated,37.300000,0.000000,13,17,23,29,87,190,370,460,660,810,810,1604,0,13,39.21076195603605,5.347457976313308,807.3678750079125,40.30548628428928
1779881303,50,,Aggregated,36.100000,0.000000,13,17,22,28,82,190,370,460,660,810,810,1647,0,13,38.45427525348853,5.347457976313308,807.3678750079125,40.2762598664238
1779881304,50,,Aggregated,37.200000,0.000000,13,17,22,28,81,180,360,460,660,810,810,1686,0,13,37.84685523512904,5.347457976313308,807.3678750079125,40.348161328588375
1779881305,50,,Aggregated,38.100000,0.000000,13,17,22,28,79,180,360,450,660,810,810,1721,0,13,37.404861762583415,5.347457976313308,807.3678750079125,40.377687391051715
1779881306,50,,Aggregated,37.300000,0.000000,13,17,22,28,79,170,360,450,660,810,810,1764,0,13,37.41934198495201,5.347457976313308,807.3678750079125,40.43140589569161
1779881307,50,,Aggregated,37.600000,0.000000,13,17,22,28,78,170,350,440,660,810,810,1801,0,13,36.93417689974638,5.347457976313308,807.3678750079125,40.41254858411993
1779881308,50,,Aggregated,38.000000,0.000000,13,17,22,27,77,170,350,440,660,810,810,1840,0,13,36.41976495191161,5.347457976313308,807.3678750079125,40.42771739130435
1779881309,50,,Aggregated,38.100000,0.000000,13,17,22,27,74,160,340,440,660,810,810,1883,0,13,35.874328294990136,5.347457976313308,807.3678750079125,40.516197557089754
1779881310,50,,Aggregated,37.500000,0.000000,13,17,21,27,70,160,330,440,660,810,810,1921,0,13,35.50766899346743,5.347457976313308,807.3678750079125,40.50546590317543
1779881311,50,,Aggregated,38.200000,0.000000,13,17,21,26,67,160,330,440,660,810,810,1959,0,13,35.046884618931195,5.347457976313308,807.3678750079125,40.41807044410413
1779881312,50,,Aggregated,38.500000,0.000000,13,16,21,26,64,160,320,430,650,810,810,2002,0,13,34.61106550270602,5.347457976313308,807.3678750079125,40.5
1779881313,50,,Aggregated,40.700000,0.000000,13,16,21,25,62,150,320,430,650,810,810,2039,0,13,34.217845578929165,5.347457976313308,807.3678750079125,40.47229033840118
1779881314,50,,Aggregated,39.700000,0.000000,13,16,20,25,59,150,320,430,650,810,810,2079,0,13,33.76486867222422,5.347457976313308,807.3678750079125,40.39442039442039
1779881315,50,,Aggregated,38.600000,0.000000,12,16,20,25,59,150,310,430,650,810,810,2114,0,12,33.41094655370088,5.347457976313308,807.3678750079125,40.34437086092715
1779881316,50,,Aggregated,39.300000,0.000000,12,16,20,24,57,150,300,430,650,810,810,2154,0,12,33.04847271244661,5.347457976313308,807.3678750079125,40.32451253481894
1779881317,50,,Aggregated,38.700000,0.000000,12,16,20,24,55,140,300,430,650,810,810,2193,0,12,32.67359709650842,5.347457976313308,807.3678750079125,40.33880528955768
1779881318,50,,Aggregated,38.600000,0.000000,12,16,19,23,52,140,300,410,650,810,810,2231,0,12,32.28654251482698,5.347457976313308,807.3678750079125,40.35275661138503
1779881319,50,,Aggregated,38.400000,0.000000,12,16,19,23,51,140,290,410,650,810,810,2270,0,12,31.975631065456923,5.347457976313308,807.3678750079125,40.444493392070484
1779881320,50,,Aggregated,39.700000,0.000000,12,16,20,23,51,140,290,400,650,810,810,2304,0,12,31.94209885656265,5.347457976313308,807.3678750079125,40.44097222222222
1779881321,50,,Aggregated,37.900000,0.000000,12,16,20,23,54,140,280,400,650,810,810,2352,0,12,31.90708727270496,5.347457976313308,807.3678750079125,40.47108843537415
1779881322,50,,Aggregated,38.500000,0.000000,12,16,20,23,54,140,280,400,650,810,810,2386,0,12,31.691564741142972,5.347457976313308,807.3678750079125,40.40234702430847
1779881323,50,,Aggregated,38.100000,0.000000,12,16,19,23,52,130,280,400,650,810,810,2427,0,12,31.346666517639747,5.347457976313308,807.3678750079125,40.34363411619283
1779881324,50,,Aggregated,38.500000,0.000000,12,16,19,23,51,130,270,400,650,810,810,2463,0,12,31.05619098185796,5.347457976313308,807.3678750079125,40.4303694681283
1779881325,50,,Aggregated,38.600000,0.000000,12,16,19,22,50,130,270,400,650,810,810,2508,0,12,30.736275058341075,5.347457976313308,807.3678750079125,40.40829346092504
1779881326,50,,Aggregated,38.300000,0.000000,12,16,19,23,50,130,270,400,650,810,810,2546,0,12,30.549823993070103,5.347457976313308,807.3678750079125,40.40494893951296
1779881327,50,,Aggregated,38.800000,0.000000,12,16,19,23,51,130,270,400,650,810,810,2576,0,12,30.741321223341284,5.347457976313308,807.3678750079125,40.400232919254655
1779881328,50,,Aggregated,38.700000,0.000000,12,16,19,23,51,130,270,390,650,810,810,2624,0,12,30.522370239773075,5.347457976313308,807.3678750079125,40.2686737804878
1779881329,50,,Aggregated,38.500000,0.000000,12,16,19,23,50,130,270,390,650,810,810,2655,0,12,30.31888479483533,5.347457976313308,807.3678750079125,40.28851224105461
1779881330,50,,Aggregated,38.700000,0.000000,12,16,19,23,51,120,270,390,650,810,810,2702,0,12,30.237717833960232,5.347457976313308,807.3678750079125,40.33937823834197
1779881331,50,,Aggregated,38.700000,0.000000,12,16,19,23,50,120,270,390,650,810,810,2718,0,12,30.15316150124552,5.347457976313308,807.3678750079125,40.37159676232524
1779881332,50,,Aggregated,39.100000,0.000000,12,16,20,24,57,160,360,460,650,810,810,2771,0,12,34.734792390269675,5.347457976313308,807.3678750079125,40.41068206423674
1779881333,50,,Aggregated,38.500000,0.000000,12,16,20,24,56,150,360,460,650,810,810,2810,0,12,34.412216474558974,5.347457976313308,807.3678750079125,40.35943060498221
1779881334,50,,Aggregated,38.400000,0.000000,12,16,20,23,55,150,360,460,650,810,810,2848,0,12,34.15027058408566,5.347457976313308,807.3678750079125,40.31671348314607
1779881335,50,,Aggregated,38.300000,0.000000,12,16,20,24,54,150,360,460,650,810,810,2885,0,12,33.92533947051094,5.347457976313308,807.3678750079125,40.3265164644714
1779881336,50,,Aggregated,38.200000,0.000000,12,16,20,23,54,150,350,460,650,810,810,2920,0,12,33.654895745692635,5.347457976313308,807.3678750079125,40.29486301369863
1779881337,50,,Aggregated,38.100000,0.000000,12,16,19,23,53,140,350,460,650,810,810,2966,0,12,33.314503158943666,5.347457976313308,807.3678750079125,40.284558327714095
1779881338,50,,Aggregated,38.100000,0.000000,12,16,19,23,51,140,350,460,640,810,810,3009,0,12,33.00290014536179,5.347457976313308,807.3678750079125,40.31306081754736
1779881339,50,,Aggregated,38.500000,0.000000,12,16,19,23,51,140,350,460,640,810,810,3043,0,12,32.76566451572387,5.347457976313308,807.3678750079125,40.3089056851791
1779881340,50,,Aggregated,37.600000,0.000000,12,16,19,22,50,140,340,460,640,810,810,3087,0,12,32.461633461715785,5.347457976313308,807.3678750079125,40.29737609329446
1779881341,50,,Aggregated,38.000000,0.000000,12,16,19,22,50,140,330,460,640,810,810,3129,0,12,32.17577755077996,5.347457976313308,807.3678750079125,40.29562160434644
1779881342,50,,Aggregated,38.100000,0.000000,12,16,18,22,49,140,330,460,640,810,810,3160,0,12,31.974445792840488,5.347457976313308,807.3678750079125,40.23639240506329
