Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779882380,10,,Aggregated,8.100000,0.000000,18,21,23,25,31,35,550,1400,2400,2400,2400,478,0,18,45.30232915400028,7.47191600385122,2352.2167500050273,39.7489539748954
1779882381,10,,Aggregated,7.800000,0.000000,18,21,23,25,31,34,550,1400,2400,2400,2400,484,0,18,44.962572230676514,7.47191600385122,2352.2167500050273,39.80165289256198
1779882382,10,,Aggregated,7.800000,0.000000,18,21,23,25,31,35,550,1400,2400,2400,2400,490,0,18,44.67720136245979,7.47191600385122,2352.2167500050273,39.84897959183674
1779882383,10,,Aggregated,7.500000,0.000000,18,21,23,25,31,35,550,1400,2400,2400,2400,499,0,18,44.184322808792196,7.47191600385122,2352.2167500050273,39.96192384769539
1779882384,10,,Aggregated,7.600000,0.000000,18,21,24,26,31,35,63,950,2400,2400,2400,507,0,18,43.85838280788979,7.47191600385122,2352.2167500050273,40.14990138067061
1779882385,10,,Aggregated,7.700000,0.000000,18,21,24,26,31,35,63,950,2400,2400,2400,516,0,18,43.42430789859978,7.47191600385122,2352.2167500050273,40.33720930232558
1779882386,10,,Aggregated,7.500000,0.000000,18,21,24,26,31,35,63,950,2400,2400,2400,524,0,18,43.08750453753439,7.47191600385122,2352.2167500050273,40.42175572519084
1779882387,10,,Aggregated,7.500000,0.000000,18,21,23,26,31,35,63,950,2400,2400,2400,531,0,18,42.691144779067585,7.332959008635953,2352.2167500050273,40.376647834274955
1779882388,10,,Aggregated,7.700000,0.000000,18,21,23,26,31,35,63,950,2400,2400,2400,541,0,18,42.26540904751438,7.332959008635953,2352.2167500050273,40.3086876155268
1779882389,10,,Aggregated,7.500000,0.000000,18,21,23,26,31,35,63,950,2400,2400,2400,548,0,18,41.95089941555643,7.332959008635953,2352.2167500050273,40.27919708029197
1779882390,10,,Aggregated,7.500000,0.000000,18,21,24,26,31,35,55,950,2400,2400,2400,557,0,18,41.62700270331645,7.332959008635953,2352.2167500050273,40.01077199281867
1779882391,10,,Aggregated,7.900000,0.000000,18,21,23,25,31,35,55,950,2400,2400,2400,563,0,18,41.338323798798996,7.332959008635953,2352.2167500050273,39.87211367673179
1779882392,10,,Aggregated,7.800000,0.000000,18,21,24,26,31,35,55,950,2400,2400,2400,571,0,18,41.0570345284118,7.332959008635953,2352.2167500050273,39.86164623467601
1779882393,10,,Aggregated,8.100000,0.000000,18,21,24,26,31,35,55,950,2400,2400,2400,580,0,18,40.71417939603321,7.332959008635953,2352.2167500050273,39.61379310344827
1779882394,10,,Aggregated,8.100000,0.000000,18,21,24,26,31,35,55,950,2400,2400,2400,588,0,18,40.43820189749846,7.332959008635953,2352.2167500050273,39.704081632653065
1779882395,10,,Aggregated,8.000000,0.000000,18,21,23,26,31,35,55,950,2400,2400,2400,597,0,18,40.102470421639445,7.332959008635953,2352.2167500050273,39.70519262981575
1779882396,10,,Aggregated,8.300000,0.000000,18,21,23,26,31,35,50,940,2400,2400,2400,606,0,18,39.803372605176634,7.332959008635953,2352.2167500050273,39.81188118811881
1779882397,10,,Aggregated,8.000000,0.000000,18,21,23,26,31,35,50,940,2400,2400,2400,611,0,18,39.652103259856545,7.332959008635953,2352.2167500050273,39.751227495908346
1779882398,10,,Aggregated,8.000000,0.000000,18,21,23,26,31,35,50,940,2400,2400,2400,621,0,18,39.34919385797376,7.332959008635953,2352.2167500050273,39.86634460547504
1779882399,10,,Aggregated,8.000000,0.000000,18,21,23,26,31,35,50,940,2400,2400,2400,627,0,18,39.155902463782716,7.332959008635953,2352.2167500050273,39.88676236044657
1779882400,10,,Aggregated,8.000000,0.000000,18,21,23,25,31,35,50,940,2400,2400,2400,638,0,18,38.738928636038594,7.332959008635953,2352.2167500050273,39.86050156739812
1779882401,10,,Aggregated,7.900000,0.000000,18,21,23,26,31,35,50,940,2400,2400,2400,645,0,18,38.585790261660534,7.332959008635953,2352.2167500050273,39.91007751937985
1779882402,10,,Aggregated,7.900000,0.000000,18,21,23,26,31,35,48,940,2400,2400,2400,653,0,18,38.34578128146317,7.332959008635953,2352.2167500050273,39.90045941807045
1779882403,10,,Aggregated,8.000000,0.000000,18,21,23,26,31,35,48,940,2400,2400,2400,659,0,18,38.15463418185171,7.332959008635953,2352.2167500050273,40.010622154779966
1779882404,10,,Aggregated,7.900000,0.000000,18,21,23,26,31,35,48,940,2400,2400,2400,667,0,18,37.991047675918225,7.332959008635953,2352.2167500050273,39.985007496251875
